date,sku,brand,category,list_price,unit_cost,price,competitor_price,discount,festive,sale_event,weekend,units_sold
2025-03-16,IPHONE_15_256,Apple,Smartphones,80000,60000,73951.27192800812,75296.96234355656,0.07560910089989849,0,0,1,45
2025-03-17,IPHONE_15_256,Apple,Smartphones,80000,60000,74243.43896561055,73405.58981434332,0.07195701292986822,0,0,0,45
2025-03-18,IPHONE_15_256,Apple,Smartphones,80000,60000,72571.05133667195,72727.93237626897,0.09286185829160065,0,0,0,49
2025-03-19,IPHONE_15_256,Apple,Smartphones,80000,60000,72423.73542673484,74246.73245116742,0.09470330716581445,0,0,0,45
2025-03-20,IPHONE_15_256,Apple,Smartphones,80000,60000,72273.83018492792,71322.74067490702,0.09657712268840091,0,0,0,39
2025-03-21,IPHONE_15_256,Apple,Smartphones,80000,60000,74768.62707809424,74964.72665507116,0.06539216152382205,0,0,0,37
2025-03-22,IPHONE_15_256,Apple,Smartphones,80000,60000,70867.71318583481,73203.60947038233,0.11415358517706482,0,0,1,51
2025-03-23,IPHONE_15_256,Apple,Smartphones,80000,60000,75586.82359329768,73964.53211236777,0.05516470508377896,0,0,1,37
2025-03-24,IPHONE_15_256,Apple,Smartphones,80000,60000,66805.19383823253,68196.34490304958,0.1649350770220933,0,0,0,46
2025-03-25,IPHONE_15_256,Apple,Smartphones,80000,60000,77457.32900211187,77138.25514581027,0.03178338747360169,0,0,0,44
2025-03-26,IPHONE_15_256,Apple,Smartphones,80000,60000,78040.75327426629,75153.39292913613,0.024490584071671456,0,0,0,42
2025-03-27,IPHONE_15_256,Apple,Smartphones,80000,60000,76031.21964925384,77807.74438269275,0.04960975438432717,0,0,0,43
2025-03-28,IPHONE_15_256,Apple,Smartphones,80000,60000,72682.10071603936,75088.36910746766,0.09147374104950799,0,0,0,47
2025-03-29,IPHONE_15_256,Apple,Smartphones,80000,60000,76191.18895296684,77439.55064209901,0.04761013808791444,0,0,1,43
2025-03-30,IPHONE_15_256,Apple,Smartphones,80000,60000,76388.28310541264,78395.64542598226,0.04514646118234198,0,0,1,44
2025-03-31,IPHONE_15_256,Apple,Smartphones,80000,60000,73492.93361411191,71566.33213351214,0.081338329823601,0,0,0,44
2025-04-01,IPHONE_15_256,Apple,Smartphones,80000,60000,66261.77934511607,65082.374296044916,0.17172775818604913,0,0,0,55
2025-04-02,IPHONE_15_256,Apple,Smartphones,80000,60000,72814.21806742762,76743.67463395263,0.08982227415715477,0,0,0,54
2025-04-03,IPHONE_15_256,Apple,Smartphones,80000,60000,70529.88614532952,70131.96131051217,0.11837642318338093,0,0,0,47
2025-04-04,IPHONE_15_256,Apple,Smartphones,80000,60000,75840.1079803134,76478.06629516074,0.05199865024608237,0,0,0,41
2025-04-05,IPHONE_15_256,Apple,Smartphones,80000,60000,73719.9054676724,74564.0402854754,0.07850118165409488,0,0,1,46
2025-04-06,IPHONE_15_256,Apple,Smartphones,80000,60000,75298.76082534283,76449.48343887743,0.058765489683214614,0,0,1,45
2025-04-07,IPHONE_15_256,Apple,Smartphones,80000,60000,78854.34757691725,80864.56459662662,0.014320655288534406,0,0,0,35
2025-04-08,IPHONE_15_256,Apple,Smartphones,80000,60000,75348.16709119703,75754.05757507861,0.058147911360037156,0,0,0,41
2025-04-09,IPHONE_15_256,Apple,Smartphones,80000,60000,71088.21464871604,74064.81155982101,0.11139731689104963,0,0,0,52
2025-04-10,IPHONE_15_256,Apple,Smartphones,80000,60000,71775.73842424939,70452.04008125617,0.10280326969688271,0,0,0,47
2025-04-11,IPHONE_15_256,Apple,Smartphones,80000,60000,71923.37570922665,73844.34206811288,0.10095780363466686,0,0,0,48
2025-04-12,IPHONE_15_256,Apple,Smartphones,80000,60000,72319.61486707733,75674.92375706181,0.09600481416153345,0,0,1,56
2025-04-13,IPHONE_15_256,Apple,Smartphones,80000,60000,73365.2854417978,76685.906741012,0.08293393197752763,0,0,1,40
2025-04-14,IPHONE_15_256,Apple,Smartphones,80000,60000,69670.56408364947,71582.85259132643,0.12911794895438167,0,0,0,41
2025-04-15,IPHONE_15_256,Apple,Smartphones,80000,60000,72769.58847360587,74339.92853181326,0.09038014407992667,0,0,0,57
2025-04-16,IPHONE_15_256,Apple,Smartphones,80000,60000,68840.11935118613,71372.6495069429,0.13949850811017334,0,0,0,60
2025-04-17,IPHONE_15_256,Apple,Smartphones,80000,60000,76491.06692987711,78016.92421444312,0.04386166337653612,0,0,0,42
2025-04-18,IPHONE_15_256,Apple,Smartphones,80000,60000,75973.37500013344,75494.57390847226,0.05033281249833203,0,0,0,40
2025-04-19,IPHONE_15_256,Apple,Smartphones,80000,60000,74637.42267605208,72761.09941006373,0.06703221654934899,0,0,1,59
2025-04-20,IPHONE_15_256,Apple,Smartphones,80000,60000,76141.71730441137,79795.15665293219,0.048228533694857786,0,0,1,54
2025-04-21,IPHONE_15_256,Apple,Smartphones,80000,60000,75441.93675078599,77808.0320716016,0.0569757906151752,0,0,0,48
2025-04-22,IPHONE_15_256,Apple,Smartphones,80000,60000,73118.84984857812,74861.36566912915,0.0860143768927736,0,0,0,42
2025-04-23,IPHONE_15_256,Apple,Smartphones,80000,60000,71927.76098889051,70941.72488422618,0.10090298763886847,0,0,0,40
2025-04-24,IPHONE_15_256,Apple,Smartphones,80000,60000,71225.11220453333,69742.69804185141,0.1096860974433334,0,0,0,54
2025-04-25,IPHONE_15_256,Apple,Smartphones,80000,60000,75550.9610916028,77405.78736562128,0.05561298635496488,0,0,0,33
2025-04-26,IPHONE_15_256,Apple,Smartphones,80000,60000,76423.95311541339,73438.40230048024,0.044700586057332715,0,0,1,41
2025-04-27,IPHONE_15_256,Apple,Smartphones,80000,60000,73333.03624156435,73583.38016453662,0.08333704698044579,0,0,1,45
2025-04-28,IPHONE_15_256,Apple,Smartphones,80000,60000,74522.45380177186,76631.19835851945,0.06846932747785181,0,0,0,39
2025-04-29,IPHONE_15_256,Apple,Smartphones,80000,60000,71480.99169603645,73290.29853247102,0.10648760379954438,0,0,0,41
2025-04-30,IPHONE_15_256,Apple,Smartphones,80000,60000,76446.71276001418,76744.70114108182,0.0444160904998226,0,0,0,49
2025-05-01,IPHONE_15_256,Apple,Smartphones,80000,60000,70571.05316251608,68961.6464326282,0.117861835468549,0,0,0,42
2025-05-02,IPHONE_15_256,Apple,Smartphones,80000,60000,71858.20402714306,74964.15510775559,0.10177244966071171,0,0,0,52
2025-05-03,IPHONE_15_256,Apple,Smartphones,80000,60000,72516.93614207023,75219.96944912743,0.0935382982241221,0,0,1,51
2025-05-04,IPHONE_15_256,Apple,Smartphones,80000,60000,72901.93593220315,75535.67961605545,0.08872580084746051,0,0,1,55
2025-05-05,IPHONE_15_256,Apple,Smartphones,80000,60000,75891.6002646376,79557.86223777657,0.05135499669202995,0,0,0,37
2025-05-06,IPHONE_15_256,Apple,Smartphones,80000,60000,72570.58197962402,69486.28415359737,0.09286772525469976,0,0,0,52
2025-05-07,IPHONE_15_256,Apple,Smartphones,80000,60000,75258.59667582574,76243.63329808772,0.05926754155217813,0,0,0,43
2025-05-08,IPHONE_15_256,Apple,Smartphones,80000,60000,76564.94124375848,80166.67744001048,0.04293823445301898,0,0,0,56
2025-05-09,IPHONE_15_256,Apple,Smartphones,80000,60000,68104.75586651378,68792.09574590292,0.1486905516685778,0,0,0,54
2025-05-10,IPHONE_15_256,Apple,Smartphones,80000,60000,75678.95585110747,75517.5594373913,0.054013051861156555,0,0,1,49
2025-05-11,IPHONE_15_256,Apple,Smartphones,80000,60000,72023.9335915118,71159.98066318965,0.09970083010610242,0,0,1,49
2025-05-12,IPHONE_15_256,Apple,Smartphones,80000,60000,74538.38578728006,75921.7023845721,0.06827017765899919,0,0,0,46
2025-05-13,IPHONE_15_256,Apple,Smartphones,80000,60000,72438.37659898665,74001.75709044367,0.09452029251266687,0,0,0,63
2025-05-14,IPHONE_15_256,Apple,Smartphones,80000,60000,80000.0,80206.7850818604,0.0,0,0,0,32
2025-05-15,IPHONE_15_256,Apple,Smartphones,80000,60000,72518.29471012762,72872.78005064862,0.0935213161234046,0,0,0,47
2025-05-16,IPHONE_15_256,Apple,Smartphones,80000,60000,74904.25559353086,75370.83848695779,0.0636968050808643,0,0,0,32
2025-05-17,IPHONE_15_256,Apple,Smartphones,80000,60000,76765.72293782508,78728.45209930839,0.04042846327718658,0,0,1,39
2025-05-18,IPHONE_15_256,Apple,Smartphones,80000,60000,71093.00479386472,70681.41587862214,0.111337440076691,0,0,1,61
2025-05-19,IPHONE_15_256,Apple,Smartphones,80000,60000,73694.11518117039,75268.84956190507,0.07882356023537004,0,0,0,52
2025-05-20,IPHONE_15_256,Apple,Smartphones,80000,60000,75046.0030028852,75427.86223766627,0.06192496246393499,0,0,0,32
2025-05-21,IPHONE_15_256,Apple,Smartphones,80000,60000,74094.96765672418,71967.29676411841,0.07381290429094763,0,0,0,39
2025-05-22,IPHONE_15_256,Apple,Smartphones,80000,60000,74317.30330698707,74611.79036674091,0.0710337086626617,0,0,0,39
2025-05-23,IPHONE_15_256,Apple,Smartphones,80000,60000,76968.9623950896,75733.52508954168,0.03788797006137994,0,0,0,36
2025-05-24,IPHONE_15_256,Apple,Smartphones,80000,60000,75755.98898535289,74058.83388169023,0.05305013768308899,0,0,1,49
2025-05-25,IPHONE_15_256,Apple,Smartphones,80000,60000,71933.91749566043,71650.8160728052,0.10082603130424476,0,0,1,41
2025-05-26,IPHONE_15_256,Apple,Smartphones,80000,60000,73688.02967704937,72861.93411444209,0.07889962903688283,0,0,0,40
2025-05-27,IPHONE_15_256,Apple,Smartphones,80000,60000,74606.96308286689,75914.65031717203,0.06741296146416381,0,0,0,45
2025-05-28,IPHONE_15_256,Apple,Smartphones,80000,60000,72620.55993120985,71523.89035491765,0.09224300085987677,0,0,0,40
2025-05-29,IPHONE_15_256,Apple,Smartphones,80000,60000,73825.67929803093,73026.41285847573,0.07717900877461337,0,0,0,40
2025-05-30,IPHONE_15_256,Apple,Smartphones,80000,60000,73926.9445642267,73491.5927771474,0.07591319294716636,0,0,0,43
2025-05-31,IPHONE_15_256,Apple,Smartphones,80000,60000,68468.84027825824,70547.12935510927,0.14413949652177208,0,0,1,58
2025-06-01,IPHONE_15_256,Apple,Smartphones,80000,60000,72497.36756499449,69728.56155239994,0.09378290543756881,0,0,1,58
2025-06-02,IPHONE_15_256,Apple,Smartphones,80000,60000,73736.91211372749,71883.92222894334,0.07828859857840631,0,0,0,48
2025-06-03,IPHONE_15_256,Apple,Smartphones,80000,60000,70108.70319650279,70701.11471122691,0.12364121004371519,0,0,0,44
2025-06-04,IPHONE_15_256,Apple,Smartphones,80000,60000,78370.84044311481,77343.26943627626,0.020364494461064836,0,0,0,39
2025-06-05,IPHONE_15_256,Apple,Smartphones,80000,60000,74281.47514225006,74467.47930559031,0.07148156072187437,0,0,0,58
2025-06-06,IPHONE_15_256,Apple,Smartphones,80000,60000,68268.41754919558,71726.1427784819,0.14664478063505526,0,0,0,48
2025-06-07,IPHONE_15_256,Apple,Smartphones,80000,60000,72772.25143150814,70740.73662236889,0.09034685710614833,0,0,1,45
2025-06-08,IPHONE_15_256,Apple,Smartphones,80000,60000,72993.02842146464,71720.57284101806,0.08758714473169202,0,0,1,40
2025-06-09,IPHONE_15_256,Apple,Smartphones,80000,60000,75302.05072989229,75040.14510863718,0.05872436587634637,0,0,0,49
2025-06-10,IPHONE_15_256,Apple,Smartphones,80000,60000,76693.61582057505,77883.40496567887,0.0413298022428118,0,0,0,38
2025-06-11,IPHONE_15_256,Apple,Smartphones,80000,60000,75610.17289409328,75930.52445387859,0.05487283882383394,0,0,0,43
2025-06-12,IPHONE_15_256,Apple,Smartphones,80000,60000,75087.40002490128,76746.60001691194,0.06140749968873405,0,0,0,45
2025-06-13,IPHONE_15_256,Apple,Smartphones,80000,60000,72455.89953843506,72622.89504227146,0.09430125576956187,0,0,0,39
2025-06-14,IPHONE_15_256,Apple,Smartphones,80000,60000,72102.51145823146,75038.8510918803,0.09871860677210686,0,0,1,53
2025-06-15,IPHONE_15_256,Apple,Smartphones,80000,60000,79443.67565208579,79077.00787423692,0.0069540543489275825,0,0,1,31
2025-06-16,IPHONE_15_256,Apple,Smartphones,80000,60000,76222.21784941087,75711.94905719112,0.04722227688236414,0,0,0,40
2025-06-17,IPHONE_15_256,Apple,Smartphones,80000,60000,75299.22249800009,76913.80082491999,0.05875971877499886,0,0,0,41
2025-06-18,IPHONE_15_256,Apple,Smartphones,80000,60000,75073.49399824877,78429.9131347281,0.06158132502189026,0,0,0,48
2025-06-19,IPHONE_15_256,Apple,Smartphones,80000,60000,73204.4800077551,70037.34952592666,0.08494399990306122,0,0,0,45
2025-06-20,IPHONE_15_256,Apple,Smartphones,80000,60000,72176.84780891114,79983.20282197684,0.09778940238861064,0,0,0,29
2025-06-21,IPHONE_15_256,Apple,Smartphones,80000,60000,79435.51623059605,83654.92561077586,0.007056047117549397,0,0,1,49
2025-06-22,IPHONE_15_256,Apple,Smartphones,80000,60000,73727.43428684348,73682.76221989452,0.07840707141445652,0,0,1,40
2025-06-23,IPHONE_15_256,Apple,Smartphones,80000,60000,75195.53219906852,76566.92713945056,0.060055847511643445,0,0,0,43
2025-06-24,IPHONE_15_256,Apple,Smartphones,80000,60000,74765.34433367872,73400.74719565838,0.0654331958290161,0,0,0,48
2025-06-25,IPHONE_15_256,Apple,Smartphones,80000,60000,75098.93824364543,76522.91477951028,0.061263271954432194,0,0,0,46
2025-06-26,IPHONE_15_256,Apple,Smartphones,80000,60000,71680.57833138743,75710.11787168126,0.10399277085765715,0,0,0,56
2025-06-27,IPHONE_15_256,Apple,Smartphones,80000,60000,73325.41088929096,76434.17326980745,0.08343236388386306,0,0,0,48
2025-06-28,IPHONE_15_256,Apple,Smartphones,80000,60000,74145.15242912671,74767.62289902155,0.07318559463591615,0,0,1,57
2025-06-29,IPHONE_15_256,Apple,Smartphones,80000,60000,69181.26943882588,71577.44863868796,0.13523413201467646,0,0,1,45
2025-06-30,IPHONE_15_256,Apple,Smartphones,80000,60000,76089.8743190393,78667.99054756016,0.04887657101200865,0,0,0,36
2025-07-01,IPHONE_15_256,Apple,Smartphones,80000,60000,71147.06898091658,74477.94472457144,0.1106616377385428,0,0,0,40
2025-07-02,IPHONE_15_256,Apple,Smartphones,80000,60000,78190.55565507122,78205.27286508543,0.0226180543116098,0,0,0,35
2025-07-03,IPHONE_15_256,Apple,Smartphones,80000,60000,71806.65657343769,72182.73836145812,0.10241679283202884,0,0,0,30
2025-07-04,IPHONE_15_256,Apple,Smartphones,80000,60000,72692.64032097963,71333.84878920554,0.09134199598775462,0,0,0,41
2025-07-05,IPHONE_15_256,Apple,Smartphones,80000,60000,74123.30924285356,71843.1405238797,0.07345863446433053,0,0,1,47
2025-07-06,IPHONE_15_256,Apple,Smartphones,80000,60000,72293.32125049498,75765.21925810084,0.09633348436881284,0,0,1,56
2025-07-07,IPHONE_15_256,Apple,Smartphones,80000,60000,76256.96625830955,80350.75133150411,0.0467879217711307,0,0,0,37
2025-07-08,IPHONE_15_256,Apple,Smartphones,80000,60000,70420.26358788775,69176.82920502669,0.11974670515140305,0,0,0,39
2025-07-09,IPHONE_15_256,Apple,Smartphones,80000,60000,75081.13758257923,73848.76021490483,0.06148578021775947,0,0,0,39
2025-07-10,IPHONE_15_256,Apple,Smartphones,80000,60000,72612.98608860074,72303.74305361147,0.09233767389249078,0,0,0,42
2025-07-11,IPHONE_15_256,Apple,Smartphones,80000,60000,78954.31393117538,79608.38321996217,0.013071075860307813,0,0,0,39
2025-07-12,IPHONE_15_256,Apple,Smartphones,80000,60000,71048.18437791077,71946.50659321285,0.11189769527611526,0,0,1,43
2025-07-13,IPHONE_15_256,Apple,Smartphones,80000,60000,72078.25773972373,73159.09001563754,0.09902177825345326,0,0,1,52
2025-07-14,IPHONE_15_256,Apple,Smartphones,80000,60000,71549.02211221655,72780.9597267334,0.10563722359729308,0,0,0,40
2025-07-15,IPHONE_15_256,Apple,Smartphones,80000,60000,73943.58501406803,74855.62806659099,0.07570518732414966,0,0,0,42
2025-07-16,IPHONE_15_256,Apple,Smartphones,80000,60000,69354.09664529,71091.6219163529,0.13307379193387506,0,0,0,45
2025-07-17,IPHONE_15_256,Apple,Smartphones,80000,60000,72878.2928876003,71344.64104357068,0.08902133890499628,0,0,0,40
2025-07-18,IPHONE_15_256,Apple,Smartphones,80000,60000,74758.09549358061,79033.67480225369,0.06552380633024245,0,0,0,34
2025-07-19,IPHONE_15_256,Apple,Smartphones,80000,60000,72239.09838963061,70167.09324613726,0.0970112701296173,0,0,1,42
2025-07-20,IPHONE_15_256,Apple,Smartphones,80000,60000,73862.18132846967,77048.95895139032,0.07672273339412902,0,0,1,40
2025-07-21,IPHONE_15_256,Apple,Smartphones,80000,60000,75234.0781137688,77939.45578463831,0.05957402357788983,0,0,0,33
2025-07-22,IPHONE_15_256,Apple,Smartphones,80000,60000,77854.16901133517,73120.33268640604,0.02682288735831051,0,0,0,44
2025-07-23,IPHONE_15_256,Apple,Smartphones,80000,60000,70239.26710073127,70128.35690618222,0.12200916124085903,0,0,0,50
2025-07-24,IPHONE_15_256,Apple,Smartphones,80000,60000,78835.27675914718,78857.90095578288,0.014559040510660273,0,0,0,48
2025-07-25,IPHONE_15_256,Apple,Smartphones,80000,60000,73066.81310820984,74618.055748113,0.08666483614737702,0,0,0,41
2025-07-26,IPHONE_15_256,Apple,Smartphones,80000,60000,80000.0,79483.5031753323,0.0,0,0,1,31
2025-07-27,IPHONE_15_256,Apple,Smartphones,80000,60000,73434.84417954912,74989.59293295891,0.08206444775563591,0,0,1,47
2025-07-28,IPHONE_15_256,Apple,Smartphones,80000,60000,76295.65118279691,76664.51914147186,0.046304360215038566,0,0,0,41
2025-07-29,IPHONE_15_256,Apple,Smartphones,80000,60000,71599.09258621746,68645.7351270502,0.10501134267228163,0,0,0,39
2025-07-30,IPHONE_15_256,Apple,Smartphones,80000,60000,72408.62818692735,75299.98965235088,0.09489214766340806,0,0,0,38
2025-07-31,IPHONE_15_256,Apple,Smartphones,80000,60000,74407.93634845197,73694.07865911895,0.06990079564435034,0,0,0,37
2025-08-01,IPHONE_15_256,Apple,Smartphones,80000,60000,75155.53098256323,76291.1104473172,0.060555862717959666,0,0,0,36
2025-08-02,IPHONE_15_256,Apple,Smartphones,80000,60000,72711.13086849952,72833.17576658455,0.09111086414375613,0,0,1,44
2025-08-03,IPHONE_15_256,Apple,Smartphones,80000,60000,68686.18739938772,69404.64771989275,0.14142265750765345,0,0,1,64
2025-08-04,IPHONE_15_256,Apple,Smartphones,80000,60000,72969.26047170686,74962.63975524394,0.08788424410366423,0,0,0,42
2025-08-05,IPHONE_15_256,Apple,Smartphones,80000,60000,73033.47937001615,76743.31884307739,0.08708150787479807,0,0,0,43
2025-08-06,IPHONE_15_256,Apple,Smartphones,80000,60000,71429.56461670261,73131.44557657008,0.10713044229121742,0,0,0,33
2025-08-07,IPHONE_15_256,Apple,Smartphones,80000,60000,70238.51135627316,71187.36317764307,0.12201860804658554,0,0,0,40
2025-08-08,IPHONE_15_256,Apple,Smartphones,80000,60000,74120.3681061397,75436.0027558201,0.07349539867325385,0,0,0,46
2025-08-09,IPHONE_15_256,Apple,Smartphones,80000,60000,79063.08521930815,80137.52870301052,0.011711434758648123,0,0,1,40
2025-08-10,IPHONE_15_256,Apple,Smartphones,80000,60000,73864.4844004376,75377.98610026306,0.0766939449945299,0,0,1,46
2025-08-11,IPHONE_15_256,Apple,Smartphones,80000,60000,70683.17094063522,72421.17169307214,0.1164603632420598,0,0,0,55
2025-08-12,IPHONE_15_256,Apple,Smartphones,80000,60000,75579.29919036457,77951.64961044662,0.055258760120442785,0,0,0,39
2025-08-13,IPHONE_15_256,Apple,Smartphones,80000,60000,75642.88691546075,77082.78201610984,0.05446391355674067,0,0,0,50
2025-08-14,IPHONE_15_256,Apple,Smartphones,80000,60000,77220.79632252421,79098.01517665652,0.034740045968447326,0,0,0,33
2025-08-15,IPHONE_15_256,Apple,Smartphones,80000,60000,76852.99476295462,77077.52290686824,0.03933756546306726,0,0,0,30
2025-08-16,IPHONE_15_256,Apple,Smartphones,80000,60000,72510.85955781388,73691.83234190157,0.09361425552732644,0,0,1,32
2025-08-17,IPHONE_15_256,Apple,Smartphones,80000,60000,70663.62004603363,74294.68272801329,0.11670474942457973,0,0,1,36
2025-08-18,IPHONE_15_256,Apple,Smartphones,80000,60000,72224.6185368464,72300.40133778463,0.09719226828941988,0,0,0,51
2025-08-19,IPHONE_15_256,Apple,Smartphones,80000,60000,78946.19704502042,82337.5328930388,0.013172536937244753,0,0,0,32
2025-08-20,IPHONE_15_256,Apple,Smartphones,80000,60000,78447.36364964579,82163.68635521179,0.019407954379427605,0,0,0,31
2025-08-21,IPHONE_15_256,Apple,Smartphones,80000,60000,72274.27868270136,72513.43229976433,0.09657151646623299,0,0,0,37
2025-08-22,IPHONE_15_256,Apple,Smartphones,80000,60000,73877.46404067555,73502.86714806591,0.07653169949155558,0,0,0,45
2025-08-23,IPHONE_15_256,Apple,Smartphones,80000,60000,75581.35250550168,74991.48943371933,0.055233093681229084,0,0,1,30
2025-08-24,IPHONE_15_256,Apple,Smartphones,80000,60000,71242.44565273404,71297.28951144949,0.10946942934082445,0,0,1,32
2025-08-25,IPHONE_15_256,Apple,Smartphones,80000,60000,80000.0,80050.3558867564,0.0,0,0,0,31
2025-08-26,IPHONE_15_256,Apple,Smartphones,80000,60000,77064.7945870232,78046.23106809062,0.03669006766220996,0,0,0,37
2025-08-27,IPHONE_15_256,Apple,Smartphones,80000,60000,75298.20948700407,76909.41082172332,0.058772381412449115,0,0,0,30
2025-08-28,IPHONE_15_256,Apple,Smartphones,80000,60000,76832.21547105236,74235.61541704428,0.039597306611845545,0,0,0,39
2025-08-29,IPHONE_15_256,Apple,Smartphones,80000,60000,73870.54627604168,73841.05913379614,0.07661817154947886,0,0,0,42
2025-08-30,IPHONE_15_256,Apple,Smartphones,80000,60000,77287.96937585043,79560.28961060742,0.03390038280186952,0,0,1,35
2025-08-31,IPHONE_15_256,Apple,Smartphones,80000,60000,77706.99853372389,77510.00712173992,0.0286625183284513,0,0,1,41
2025-09-01,IPHONE_15_256,Apple,Smartphones,80000,60000,70860.4180863215,72494.00324482309,0.11424477392098123,1,0,0,52
2025-09-02,IPHONE_15_256,Apple,Smartphones,80000,60000,75784.5575615289,79063.328897271,0.0526930304808888,1,0,0,53
2025-09-03,IPHONE_15_256,Apple,Smartphones,80000,60000,71099.72916369545,75062.8639756934,0.11125338545380692,1,0,0,63
2025-09-04,IPHONE_15_256,Apple,Smartphones,80000,60000,67211.37485769125,66845.67494936507,0.1598578142788595,1,0,0,56
2025-09-05,IPHONE_15_256,Apple,Smartphones,80000,60000,71604.40631918827,68949.40406593289,0.1049449210101466,1,0,0,62
2025-09-06,IPHONE_15_256,Apple,Smartphones,80000,60000,73081.50849687624,74589.62739326569,0.08648114378904699,1,0,1,63
2025-09-07,IPHONE_15_256,Apple,Smartphones,80000,60000,76266.48586606863,75738.3497207632,0.0466689266741421,1,0,1,58
2025-09-08,IPHONE_15_256,Apple,Smartphones,80000,60000,71078.88395249382,72591.48759472543,0.11151395059382724,0,0,0,36
2025-09-09,IPHONE_15_256,Apple,Smartphones,80000,60000,68931.77248765681,72246.07866544041,0.1383528439042898,0,0,0,45
2025-09-10,IPHONE_15_256,Apple,Smartphones,80000,60000,78238.54498149776,77995.12895382653,0.022018187731277915,0,0,0,40
2025-09-11,IPHONE_15_256,Apple,Smartphones,80000,60000,76540.39407088602,78755.27244252176,0.0432450741139249,0,0,0,38
2025-09-12,IPHONE_15_256,Apple,Smartphones,80000,60000,72805.49713374779,71735.48686284889,0.08993128582815255,0,0,0,46
2025-09-13,IPHONE_15_256,Apple,Smartphones,80000,60000,75971.18270515102,79104.27018635513,0.05036021618561223,0,0,1,39
2025-09-14,IPHONE_15_256,Apple,Smartphones,80000,60000,74770.1467281445,71731.09939753673,0.06537316589819384,0,0,1,35
2025-09-15,IPHONE_15_256,Apple,Smartphones,80000,60000,76598.38677231643,81024.66110305751,0.04252016534604464,0,0,0,37
2025-09-16,IPHONE_15_256,Apple,Smartphones,80000,60000,70779.15687505344,69266.38923418909,0.11526053906183195,0,0,0,57
2025-09-17,IPHONE_15_256,Apple,Smartphones,80000,60000,73082.81067061298,75527.27636864205,0.08646486661733792,0,0,0,39
2025-09-18,IPHONE_15_256,Apple,Smartphones,80000,60000,78272.07792485895,81126.5207539161,0.02159902593926316,0,0,0,45
2025-09-19,IPHONE_15_256,Apple,Smartphones,80000,60000,72364.33997524211,71761.62426742894,0.09544575030947361,0,0,0,35
2025-09-20,IPHONE_15_256,Apple,Smartphones,80000,60000,71910.9069984001,73166.03721134985,0.10111366251999879,1,0,1,63
2025-09-21,IPHONE_15_256,Apple,Smartphones,80000,60000,72570.66444741281,73565.04478169676,0.09286669440733988,1,0,1,50
2025-09-22,IPHONE_15_256,Apple,Smartphones,80000,60000,76066.99134265161,75473.2489895144,0.04916260821685477,1,0,0,52
2025-09-23,IPHONE_15_256,Apple,Smartphones,80000,60000,74266.70922167375,75094.78813023193,0.07166613472907811,1,0,0,55
2025-09-24,IPHONE_15_256,Apple,Smartphones,80000,60000,71736.83289366303,75935.62099384627,0.10328958882921226,1,0,0,49
2025-09-25,IPHONE_15_256,Apple,Smartphones,80000,60000,72951.95141692841,74860.53776479077,0.08810060728839503,1,0,0,41
2025-09-26,IPHONE_15_256,Apple,Smartphones,80000,60000,71132.058919014,73125.77558563356,0.11084926351232499,1,0,0,43
2025-09-27,IPHONE_15_256,Apple,Smartphones,80000,60000,76165.56748157843,79508.17490976972,0.047930406480269624,1,0,1,46
2025-09-28,IPHONE_15_256,Apple,Smartphones,80000,60000,70323.44361424951,71262.78285418691,0.12095695482188114,1,0,1,76
2025-09-29,IPHONE_15_256,Apple,Smartphones,80000,60000,76012.76859671752,76829.96567959261,0.04984039254103097,1,0,0,50
2025-09-30,IPHONE_15_256,Apple,Smartphones,80000,60000,77972.1810228372,81682.5259084553,0.02534773721453492,1,0,0,41
2025-10-01,IPHONE_15_256,Apple,Smartphones,80000,60000,75357.65493703661,75568.58313467017,0.058029313287042306,1,0,0,48
2025-10-02,IPHONE_15_256,Apple,Smartphones,80000,60000,70024.49691895308,71316.48999341612,0.12469378851308657,1,0,0,51
2025-10-03,IPHONE_15_256,Apple,Smartphones,80000,60000,68906.09952381703,67966.38073981051,0.13867375595228712,1,0,0,60
2025-10-04,IPHONE_15_256,Apple,Smartphones,80000,60000,72652.05194639944,71675.01702315397,0.091849350670007,1,0,1,45
2025-10-05,IPHONE_15_256,Apple,Smartphones,80000,60000,70517.7000844167,73094.01306974166,0.11852874894479118,1,0,1,63
2025-10-06,IPHONE_15_256,Apple,Smartphones,80000,60000,60668.67325037135,61274.88423034528,0.24164158437035807,1,1,0,149
2025-10-07,IPHONE_15_256,Apple,Smartphones,80000,60000,59759.06826129607,58840.63189835675,0.253011646733799,1,1,0,162
2025-10-08,IPHONE_15_256,Apple,Smartphones,80000,60000,65750.93357721607,64793.758476336974,0.17811333028479912,0,1,0,117
2025-10-09,IPHONE_15_256,Apple,Smartphones,80000,60000,65050.831914733055,64231.08037500396,0.18686460106583674,0,1,0,118
2025-10-10,IPHONE_15_256,Apple,Smartphones,80000,60000,62509.143438714476,63876.79309367989,0.21863570701606902,0,1,0,129
2025-10-11,IPHONE_15_256,Apple,Smartphones,80000,60000,63041.43946012037,61235.72808548735,0.2119820067484955,0,1,1,142
2025-10-12,IPHONE_15_256,Apple,Smartphones,80000,60000,61148.45086109408,62637.52451574516,0.23564436423632393,0,1,1,126
