user_id,sku,rating
U0242,MACBOOK_AIR_M2,4
U0242,IPHONE_16_256,1
U0243,MACBOOK_AIR_M2,2
U0243,ONEPLUS_13,3
U0243,SAMSUNG_S24,3
U0243,IPHONE_16_256,1
U0244,IPHONE_15_256,2
U0244,ONEPLUS_13,5
U0244,MACBOOK_AIR_M2,1
U0245,SONY_HEADPHONES,4
U0245,DELL_XPS_13,5
U0245,IPHONE_16_256,3
U0245,MACBOOK_AIR_M2,2
U0245,IPHONE_16_128,4
U0246,DELL_XPS_13,1
U0246,MACBOOK_AIR_M2,2
U0246,IPHONE_16_256,3
U0247,SONY_HEADPHONES,3
U0247,ONEPLUS_13,1
U0247,MACBOOK_AIR_M2,5
U0247,DELL_XPS_13,2
U0247,IPHONE_16_256,5
U0248,IPHONE_16_256,3
U0248,DELL_XPS_13,3
U0249,IPHONE_16_256,4
U0249,IPHONE_15_128,2
U0249,SONY_HEADPHONES,4
U0250,ONEPLUS_13,4
U0250,MACBOOK_AIR_M2,3
U0250,AIRPODS_PRO,1
U0250,IPHONE_15_128,4
U0251,SAMSUNG_S24,5
U0251,DELL_XPS_13,1
U0251,ONEPLUS_13,4
U0251,IPHONE_15_256,3
U0252,IPHONE_16_256,3
U0252,IPHONE_15_128,1
U0252,ONEPLUS_13,3
U0252,IPHONE_16_128,4
U0252,AIRPODS_PRO,1
U0253,MACBOOK_AIR_M2,4
U0253,IPHONE_16_128,3
U0253,AIRPODS_PRO,2
U0253,IPHONE_16_256,3
U0254,ONEPLUS_13,3
U0254,IPHONE_15_256,5
U0255,AIRPODS_PRO,3
U0255,IPHONE_15_256,3
U0256,AIRPODS_PRO,3
U0256,IPHONE_16_256,3
U0256,SONY_HEADPHONES,5
U0256,DELL_XPS_13,5
U0257,MACBOOK_AIR_M2,1
U0257,IPHONE_16_128,4
U0257,SAMSUNG_S24,4
U0258,DELL_XPS_13,2
U0258,SAMSUNG_S24,4
U0258,IPHONE_15_128,2
U0258,ONEPLUS_13,2
U0259,IPHONE_16_128,3
U0259,AIRPODS_PRO,3
U0259,SAMSUNG_S24,4
U0259,IPHONE_15_256,3
U0260,IPHONE_15_256,1
U0260,IPHONE_16_256,1
U0260,SONY_HEADPHONES,2
U0260,DELL_XPS_13,3
U0260,ONEPLUS_13,3
U0261,MACBOOK_AIR_M2,2
U0261,IPHONE_16_128,2
U0261,SAMSUNG_S24,4
U0262,DELL_XPS_13,1
U0262,AIRPODS_PRO,4
U0262,MACBOOK_AIR_M2,2
U0262,IPHONE_16_128,3
U0263,IPHONE_15_128,2
U0263,IPHONE_16_128,4
U0263,AIRPODS_PRO,4
U0263,SAMSUNG_S24,3
U0263,MACBOOK_AIR_M2,4
U0264,SAMSUNG_S24,4
U0264,DELL_XPS_13,5
U0265,IPHONE_15_128,5
U0265,IPHONE_16_128,4
U0266,IPHONE_15_128,4
U0266,DELL_XPS_13,1
U0266,AIRPODS_PRO,2
U0267,AIRPODS_PRO,1
U0267,IPHONE_15_256,4
U0268,SONY_HEADPHONES,1
U0268,AIRPODS_PRO,3
U0268,IPHONE_15_256,4
U0268,ONEPLUS_13,5
U0268,IPHONE_16_256,5
U0269,MACBOOK_AIR_M2,2
U0269,SAMSUNG_S24,5
U0269,IPHONE_15_256,3
U0269,IPHONE_15_128,4
U0270,SONY_HEADPHONES,2
U0270,SAMSUNG_S24,5
U0270,IPHONE_16_128,2
U0270,IPHONE_15_128,5
U0271,ONEPLUS_13,3
U0271,DELL_XPS_13,1
U0271,IPHONE_16_256,2
U0271,MACBOOK_AIR_M2,4
U0272,DELL_XPS_13,5
U0272,SONY_HEADPHONES,3
U0272,IPHONE_15_128,3
U0272,IPHONE_16_256,5
U0273,DELL_XPS_13,1
U0273,IPHONE_15_256,4
U0273,SONY_HEADPHONES,3
U0274,IPHONE_15_128,3
U0274,MACBOOK_AIR_M2,5
U0274,IPHONE_16_128,3
U0274,SONY_HEADPHONES,1
U0275,IPHONE_15_256,1
U0275,ONEPLUS_13,3
U0275,IPHONE_16_256,3
U0276,IPHONE_16_128,4
U0276,IPHONE_15_128,1
U0277,ONEPLUS_13,3
U0277,SONY_HEADPHONES,4
U0278,IPHONE_16_128,1
U0278,SONY_HEADPHONES,2
U0278,AIRPODS_PRO,4
U0278,IPHONE_15_256,5
U0278,SAMSUNG_S24,1
U0279,IPHONE_15_128,1
U0279,IPHONE_16_256,2
U0279,SONY_HEADPHONES,5
U0279,DELL_XPS_13,3
U0279,IPHONE_15_256,5
U0280,AIRPODS_PRO,2
U0280,DELL_XPS_13,2
U0280,SAMSUNG_S24,2
U0281,MACBOOK_AIR_M2,5
U0281,DELL_XPS_13,4
U0281,IPHONE_16_128,4
U0281,IPHONE_16_256,4
U0282,SAMSUNG_S24,2
U0282,MACBOOK_AIR_M2,4
U0282,SONY_HEADPHONES,5
U0282,IPHONE_16_256,2
U0282,IPHONE_16_128,4
U0283,IPHONE_15_128,5
U0283,DELL_XPS_13,4
U0283,IPHONE_16_128,3
U0284,ONEPLUS_13,2
U0284,SAMSUNG_S24,3
U0285,DELL_XPS_13,5
U0285,IPHONE_16_128,4
U0286,MACBOOK_AIR_M2,5
U0286,IPHONE_15_256,2
U0287,IPHONE_15_256,3
U0287,AIRPODS_PRO,4
U0288,ONEPLUS_13,4
U0288,IPHONE_16_128,4
U0288,AIRPODS_PRO,4
U0288,SONY_HEADPHONES,3
U0289,SAMSUNG_S24,3
U0289,DELL_XPS_13,1
U0289,MACBOOK_AIR_M2,2
U0290,AIRPODS_PRO,3
U0290,SAMSUNG_S24,2
U0291,IPHONE_16_128,4
U0291,ONEPLUS_13,1
U0291,IPHONE_15_128,5
U0291,SAMSUNG_S24,2
U0292,ONEPLUS_13,4
U0292,DELL_XPS_13,3
U0292,AIRPODS_PRO,5
U0293,IPHONE_15_128,4
U0293,AIRPODS_PRO,4
U0294,IPHONE_15_128,2
U0294,AIRPODS_PRO,2
U0295,IPHONE_15_128,4
U0295,IPHONE_16_128,5
U0295,ONEPLUS_13,5
U0295,IPHONE_15_256,2
U0296,ONEPLUS_13,4
U0296,IPHONE_16_256,3
U0296,IPHONE_15_256,2
U0297,MACBOOK_AIR_M2,2
U0297,SONY_HEADPHONES,4
U0297,ONEPLUS_13,3
U0297,SAMSUNG_S24,4
U0298,SONY_HEADPHONES,2
U0298,IPHONE_15_256,4
U0298,IPHONE_16_128,3
U0298,DELL_XPS_13,3
U0299,SAMSUNG_S24,1
U0299,DELL_XPS_13,4
U0299,IPHONE_16_256,2
U0300,IPHONE_15_128,1
U0300,ONEPLUS_13,5
U0301,ONEPLUS_13,5
U0301,IPHONE_16_128,2
U0301,SONY_HEADPHONES,2
U0301,SAMSUNG_S24,4
U0301,DELL_XPS_13,5
U0302,AIRPODS_PRO,4
U0302,IPHONE_16_256,4
U0303,IPHONE_16_128,2
U0303,DELL_XPS_13,2
U0303,ONEPLUS_13,4
U0303,MACBOOK_AIR_M2,2
U0303,IPHONE_15_256,5
U0304,IPHONE_16_128,1
U0304,IPHONE_15_128,2
U0305,ONEPLUS_13,3
U0305,SAMSUNG_S24,1
U0305,MACBOOK_AIR_M2,2
U0306,MACBOOK_AIR_M2,5
U0306,IPHONE_15_256,5
U0307,ONEPLUS_13,4
U0307,SONY_HEADPHONES,5
U0307,SAMSUNG_S24,4
U0308,IPHONE_16_128,3
U0308,MACBOOK_AIR_M2,4
U0308,IPHONE_15_256,3
U0308,SAMSUNG_S24,1
U0308,AIRPODS_PRO,4
U0309,MACBOOK_AIR_M2,5
U0309,IPHONE_15_256,3
U0309,AIRPODS_PRO,3
U0309,SONY_HEADPHONES,4
U0310,DELL_XPS_13,5
U0310,SONY_HEADPHONES,3
U0311,IPHONE_16_128,3
U0311,DELL_XPS_13,1
U0311,SAMSUNG_S24,1
U0312,DELL_XPS_13,5
U0312,AIRPODS_PRO,3
U0312,IPHONE_15_128,2
U0312,MACBOOK_AIR_M2,3
U0313,IPHONE_16_256,4
U0313,SAMSUNG_S24,2
U0313,MACBOOK_AIR_M2,2
U0313,DELL_XPS_13,5
U0314,IPHONE_15_256,5
U0314,IPHONE_16_128,3
U0314,DELL_XPS_13,4
U0315,MACBOOK_AIR_M2,2
U0315,IPHONE_16_256,2
U0315,ONEPLUS_13,4
U0315,DELL_XPS_13,2
U0315,SAMSUNG_S24,3
U0316,MACBOOK_AIR_M2,2
U0316,IPHONE_16_256,3
U0316,AIRPODS_PRO,2
U0316,IPHONE_15_256,3
U0316,SAMSUNG_S24,2
U0317,IPHONE_16_128,2
U0317,IPHONE_15_256,3
U0318,IPHONE_16_128,3
U0318,SAMSUNG_S24,5
U0319,IPHONE_15_256,3
U0319,MACBOOK_AIR_M2,1
U0319,DELL_XPS_13,1
U0320,MACBOOK_AIR_M2,5
U0320,SONY_HEADPHONES,3
U0320,IPHONE_15_256,2
U0320,SAMSUNG_S24,2
U0320,IPHONE_16_128,3
U0321,ONEPLUS_13,3
U0321,IPHONE_16_128,4
U0321,MACBOOK_AIR_M2,2
U0321,AIRPODS_PRO,3
U0321,DELL_XPS_13,3
U0322,IPHONE_15_256,5
U0322,IPHONE_15_128,2
U0322,SONY_HEADPHONES,5
U0323,SAMSUNG_S24,1
U0323,ONEPLUS_13,2
U0323,MACBOOK_AIR_M2,3
U0323,DELL_XPS_13,2
U0323,SONY_HEADPHONES,1
U0324,IPHONE_15_128,1
U0324,DELL_XPS_13,5
U0324,IPHONE_16_128,1
U0324,SAMSUNG_S24,2
U0325,IPHONE_15_256,3
U0325,AIRPODS_PRO,3
U0326,MACBOOK_AIR_M2,4
U0326,IPHONE_16_256,5
U0326,AIRPODS_PRO,3
U0327,MACBOOK_AIR_M2,1
U0327,IPHONE_15_256,2
U0328,AIRPODS_PRO,3
U0328,IPHONE_16_256,3
U0329,MACBOOK_AIR_M2,1
U0329,IPHONE_16_128,3
U0329,SAMSUNG_S24,2
U0329,SONY_HEADPHONES,1
U0330,MACBOOK_AIR_M2,5
U0330,ONEPLUS_13,3
U0330,IPHONE_16_256,2
U0330,IPHONE_16_128,2
U0331,ONEPLUS_13,4
U0331,IPHONE_15_128,2
U0331,MACBOOK_AIR_M2,3
U0332,MACBOOK_AIR_M2,3
U0332,DELL_XPS_13,3
U0332,SAMSUNG_S24,2
U0333,IPHONE_15_128,1
U0333,MACBOOK_AIR_M2,3
U0333,IPHONE_16_128,4
U0333,SONY_HEADPHONES,4
U0333,DELL_XPS_13,3
U0334,IPHONE_16_128,3
U0334,SONY_HEADPHONES,2
U0334,IPHONE_15_128,4
U0334,SAMSUNG_S24,5
U0335,IPHONE_15_256,1
U0335,IPHONE_15_128,2
U0336,SAMSUNG_S24,2
U0336,DELL_XPS_13,2
U0336,IPHONE_15_128,4
U0336,IPHONE_16_128,3
U0336,MACBOOK_AIR_M2,1
U0337,MACBOOK_AIR_M2,2
U0337,IPHONE_16_128,3
U0338,IPHONE_16_256,1
U0338,IPHONE_16_128,2
U0338,DELL_XPS_13,1
U0338,IPHONE_15_128,3
U0339,DELL_XPS_13,4
U0339,IPHONE_16_128,4
U0340,AIRPODS_PRO,4
U0340,IPHONE_15_256,1
U0341,ONEPLUS_13,2
U0341,IPHONE_16_256,3
U0342,AIRPODS_PRO,5
U0342,IPHONE_15_256,2
U0342,IPHONE_15_128,2
U0343,AIRPODS_PRO,4
U0343,MACBOOK_AIR_M2,5
U0343,IPHONE_16_256,2
U0343,IPHONE_16_128,2
U0344,DELL_XPS_13,3
U0344,SAMSUNG_S24,1
U0345,SONY_HEADPHONES,3
U0345,MACBOOK_AIR_M2,2
U0345,ONEPLUS_13,4
U0345,AIRPODS_PRO,4
U0346,IPHONE_15_128,3
U0346,IPHONE_15_256,3
U0346,DELL_XPS_13,4
U0346,MACBOOK_AIR_M2,5
U0346,SAMSUNG_S24,5
U0347,IPHONE_16_256,4
U0347,MACBOOK_AIR_M2,4
U0347,ONEPLUS_13,4
U0347,SAMSUNG_S24,3
U0347,IPHONE_16_128,3
U0348,IPHONE_15_256,1
U0348,IPHONE_16_128,2
U0349,DELL_XPS_13,3
U0349,IPHONE_15_128,5
U0350,DELL_XPS_13,4
U0350,ONEPLUS_13,5
U0350,MACBOOK_AIR_M2,1
U0351,AIRPODS_PRO,3
U0351,ONEPLUS_13,4
U0352,IPHONE_16_256,3
U0352,AIRPODS_PRO,4
U0352,IPHONE_16_128,3
U0352,IPHONE_15_256,5
U0352,ONEPLUS_13,4
U0353,MACBOOK_AIR_M2,4
U0353,AIRPODS_PRO,1
U0353,SAMSUNG_S24,4
U0354,IPHONE_16_128,5
U0354,SONY_HEADPHONES,2
U0355,SONY_HEADPHONES,2
U0355,AIRPODS_PRO,3
U0355,SAMSUNG_S24,3
U0356,IPHONE_16_128,2
U0356,ONEPLUS_13,4
U0356,DELL_XPS_13,1
U0356,MACBOOK_AIR_M2,3
U0357,IPHONE_15_128,1
U0357,IPHONE_16_256,5
U0357,AIRPODS_PRO,5
U0358,IPHONE_16_128,2
U0358,ONEPLUS_13,3
U0358,SAMSUNG_S24,3
U0359,ONEPLUS_13,1
U0359,SAMSUNG_S24,4
U0360,ONEPLUS_13,2
U0360,SAMSUNG_S24,5
U0360,IPHONE_15_256,4
U0360,SONY_HEADPHONES,3
U0360,DELL_XPS_13,1
U0361,SAMSUNG_S24,5
U0361,IPHONE_15_128,1
U0361,MACBOOK_AIR_M2,3
U0362,ONEPLUS_13,5
U0362,IPHONE_16_128,3
U0362,DELL_XPS_13,5
U0362,MACBOOK_AIR_M2,2
U0363,AIRPODS_PRO,3
U0363,SAMSUNG_S24,1
U0363,IPHONE_15_128,2
U0364,AIRPODS_PRO,2
U0364,IPHONE_15_256,3
U0364,IPHONE_15_128,3
U0364,IPHONE_16_256,5
U0365,AIRPODS_PRO,5
U0365,IPHONE_15_128,4
U0365,MACBOOK_AIR_M2,4
U0365,DELL_XPS_13,3
U0366,AIRPODS_PRO,1
U0366,ONEPLUS_13,3
U0366,IPHONE_15_128,4
U0366,IPHONE_16_128,2
U0366,MACBOOK_AIR_M2,3
U0367,DELL_XPS_13,5
U0367,AIRPODS_PRO,4
U0367,IPHONE_16_128,4
U0368,AIRPODS_PRO,2
U0368,ONEPLUS_13,3
U0368,SAMSUNG_S24,5
U0368,SONY_HEADPHONES,3
U0368,IPHONE_15_256,2
U0369,IPHONE_16_128,3
U0369,DELL_XPS_13,3
U0369,IPHONE_16_256,4
U0369,SONY_HEADPHONES,5
U0370,MACBOOK_AIR_M2,2
U0370,SAMSUNG_S24,5
U0370,IPHONE_16_128,3
U0371,IPHONE_15_128,1
U0371,SONY_HEADPHONES,4
U0371,AIRPODS_PRO,1
U0371,ONEPLUS_13,2
U0372,IPHONE_15_128,3
U0372,SAMSUNG_S24,4
U0373,ONEPLUS_13,3
U0373,SONY_HEADPHONES,5
U0374,SAMSUNG_S24,2
U0374,IPHONE_16_128,4
U0374,IPHONE_15_256,1
U0375,SONY_HEADPHONES,3
U0375,IPHONE_15_256,4
U0375,SAMSUNG_S24,2
U0375,IPHONE_16_256,1
U0376,IPHONE_15_128,1
U0376,SAMSUNG_S24,2
U0376,IPHONE_15_256,1
U0376,ONEPLUS_13,3
U0377,SAMSUNG_S24,4
U0377,IPHONE_15_256,5
U0378,SAMSUNG_S24,3
U0378,DELL_XPS_13,4
U0378,IPHONE_16_256,4
U0379,IPHONE_16_128,1
U0379,AIRPODS_PRO,4
U0379,IPHONE_15_256,3
U0379,IPHONE_15_128,1
U0379,MACBOOK_AIR_M2,3
U0380,IPHONE_15_256,3
U0380,SAMSUNG_S24,4
U0381,IPHONE_15_128,3
U0381,ONEPLUS_13,3
U0382,IPHONE_15_128,3
U0382,SAMSUNG_S24,2
U0382,IPHONE_16_128,2
U0382,DELL_XPS_13,2
U0383,IPHONE_15_128,1
U0383,IPHONE_15_256,5
U0383,AIRPODS_PRO,2
U0384,IPHONE_16_256,4
U0384,SONY_HEADPHONES,3
U0384,SAMSUNG_S24,1
U0384,AIRPODS_PRO,3
U0385,IPHONE_15_256,1
U0385,SONY_HEADPHONES,3
U0385,ONEPLUS_13,5
U0385,IPHONE_16_128,3
U0385,DELL_XPS_13,3
U0386,MACBOOK_AIR_M2,2
U0386,DELL_XPS_13,4
U0386,AIRPODS_PRO,2
U0387,IPHONE_15_256,3
U0387,DELL_XPS_13,5
U0387,ONEPLUS_13,3
U0387,SONY_HEADPHONES,2
U0387,IPHONE_16_256,4
U0388,IPHONE_16_128,3
U0388,SAMSUNG_S24,4
U0388,IPHONE_15_256,3
U0389,DELL_XPS_13,3
U0389,IPHONE_15_128,3
U0389,AIRPODS_PRO,4
U0389,MACBOOK_AIR_M2,1
U0389,IPHONE_15_256,4
U0390,DELL_XPS_13,5
U0390,IPHONE_16_256,3
U0390,SONY_HEADPHONES,5
U0390,IPHONE_16_128,1
U0391,SAMSUNG_S24,4
U0391,IPHONE_15_128,4
U0391,AIRPODS_PRO,1
U0391,MACBOOK_AIR_M2,3
U0392,SAMSUNG_S24,3
U0392,IPHONE_16_128,1
U0393,IPHONE_15_256,4
U0393,SONY_HEADPHONES,4
U0393,ONEPLUS_13,3
U0394,IPHONE_15_256,1
U0394,ONEPLUS_13,4
U0395,IPHONE_16_256,2
U0395,AIRPODS_PRO,4
U0396,IPHONE_16_128,5
U0396,IPHONE_15_256,1
U0397,IPHONE_16_128,1
U0397,IPHONE_16_256,4
U0397,AIRPODS_PRO,3
U0397,IPHONE_15_256,1
U0398,IPHONE_16_128,5
U0398,IPHONE_15_128,2
U0398,IPHONE_16_256,4
U0398,AIRPODS_PRO,4
U0399,IPHONE_16_128,4
U0399,IPHONE_15_256,3
U0399,AIRPODS_PRO,4
U0400,SONY_HEADPHONES,3
U0400,AIRPODS_PRO,4
U0401,IPHONE_15_128,4
U0401,SAMSUNG_S24,5
U0402,AIRPODS_PRO,2
U0402,DELL_XPS_13,5
U0402,SONY_HEADPHONES,2
U0403,SAMSUNG_S24,5
U0403,SONY_HEADPHONES,3
U0403,IPHONE_16_128,5
U0404,IPHONE_16_256,2
U0404,IPHONE_16_128,2
U0404,DELL_XPS_13,1
U0404,ONEPLUS_13,3
U0404,AIRPODS_PRO,2
U0405,SAMSUNG_S24,4
U0405,MACBOOK_AIR_M2,2
U0405,IPHONE_15_256,4
U0405,AIRPODS_PRO,3
U0405,IPHONE_15_128,2
U0406,SAMSUNG_S24,5
U0406,IPHONE_15_256,4
U0406,AIRPODS_PRO,3
U0406,DELL_XPS_13,5
U0406,IPHONE_15_128,4
U0407,ONEPLUS_13,4
U0407,SAMSUNG_S24,5
U0407,MACBOOK_AIR_M2,5
U0407,AIRPODS_PRO,2
U0407,IPHONE_16_256,4
U0408,IPHONE_16_256,3
U0408,ONEPLUS_13,4
U0409,IPHONE_16_128,4
U0409,ONEPLUS_13,4
U0409,SONY_HEADPHONES,4
U0409,IPHONE_15_128,3
U0410,IPHONE_16_256,2
U0410,DELL_XPS_13,5
U0411,MACBOOK_AIR_M2,3
U0411,IPHONE_16_128,4
U0411,DELL_XPS_13,2
U0412,IPHONE_15_256,4
U0412,DELL_XPS_13,2
U0412,IPHONE_15_128,4
U0412,IPHONE_16_256,3
U0413,SONY_HEADPHONES,5
U0413,ONEPLUS_13,2
U0413,MACBOOK_AIR_M2,3
U0414,DELL_XPS_13,3
U0414,IPHONE_15_256,1
U0414,MACBOOK_AIR_M2,5
U0414,SONY_HEADPHONES,2
U0415,IPHONE_15_128,2
U0415,IPHONE_16_256,5
U0416,IPHONE_15_128,4
U0416,MACBOOK_AIR_M2,2
U0416,DELL_XPS_13,2
U0416,SONY_HEADPHONES,2
U0417,IPHONE_16_128,2
U0417,SONY_HEADPHONES,2
U0417,AIRPODS_PRO,5
U0418,IPHONE_16_256,1
U0418,IPHONE_16_128,4
U0419,ONEPLUS_13,2
U0419,DELL_XPS_13,5
U0419,IPHONE_15_256,2
U0420,IPHONE_15_128,3
U0420,SONY_HEADPHONES,4
U0420,ONEPLUS_13,1
U0420,IPHONE_16_256,4
U0420,SAMSUNG_S24,2
U0421,IPHONE_16_256,3
U0421,SONY_HEADPHONES,4
U0421,ONEPLUS_13,4
U0421,AIRPODS_PRO,4
U0421,DELL_XPS_13,4
U0422,IPHONE_16_128,5
U0422,SAMSUNG_S24,3
U0422,IPHONE_15_128,3
U0422,MACBOOK_AIR_M2,1
U0423,SONY_HEADPHONES,3
U0423,MACBOOK_AIR_M2,3
U0423,DELL_XPS_13,1
U0423,SAMSUNG_S24,5
U0423,ONEPLUS_13,5
U0424,IPHONE_16_256,3
U0424,SONY_HEADPHONES,3
U0424,IPHONE_15_256,3
U0425,AIRPODS_PRO,5
U0425,IPHONE_16_128,5
U0425,IPHONE_16_256,5
U0425,MACBOOK_AIR_M2,3
U0426,SONY_HEADPHONES,2
U0426,IPHONE_15_128,1
U0427,MACBOOK_AIR_M2,1
U0427,IPHONE_16_128,3
U0427,AIRPODS_PRO,3
U0427,SONY_HEADPHONES,3
U0427,DELL_XPS_13,4
U0428,MACBOOK_AIR_M2,2
U0428,IPHONE_16_128,4
U0429,IPHONE_15_128,3
U0429,AIRPODS_PRO,3
U0430,SONY_HEADPHONES,2
U0430,MACBOOK_AIR_M2,3
U0430,DELL_XPS_13,5
U0430,IPHONE_15_128,1
U0431,ONEPLUS_13,2
U0431,AIRPODS_PRO,2
U0431,SAMSUNG_S24,5
U0431,IPHONE_15_256,2
U0431,IPHONE_16_128,4
U0432,IPHONE_15_256,3
U0432,IPHONE_16_128,3
U0432,ONEPLUS_13,4
U0432,AIRPODS_PRO,4
U0433,DELL_XPS_13,4
U0433,SAMSUNG_S24,5
U0433,IPHONE_15_128,3
U0433,IPHONE_16_256,1
U0433,ONEPLUS_13,4
U0434,DELL_XPS_13,3
U0434,IPHONE_15_256,3
U0434,IPHONE_15_128,3
U0434,MACBOOK_AIR_M2,3
U0434,SONY_HEADPHONES,1
U0435,AIRPODS_PRO,2
U0435,ONEPLUS_13,2
U0435,DELL_XPS_13,3
U0435,MACBOOK_AIR_M2,3
U0436,IPHONE_15_256,1
U0436,IPHONE_16_128,5
U0436,IPHONE_15_128,5
U0436,SAMSUNG_S24,2
U0437,IPHONE_15_128,4
U0437,SONY_HEADPHONES,4
U0437,IPHONE_16_128,1
U0437,SAMSUNG_S24,2
U0437,AIRPODS_PRO,3
U0438,IPHONE_16_128,2
U0438,ONEPLUS_13,1
U0438,AIRPODS_PRO,4
U0439,MACBOOK_AIR_M2,5
U0439,IPHONE_16_256,4
U0439,ONEPLUS_13,2
U0439,AIRPODS_PRO,3
U0439,SONY_HEADPHONES,5
U0440,AIRPODS_PRO,2
U0440,ONEPLUS_13,5
U0440,IPHONE_15_256,3
U0440,IPHONE_16_256,5
U0441,SONY_HEADPHONES,1
U0441,MACBOOK_AIR_M2,1
U0442,ONEPLUS_13,3
U0442,AIRPODS_PRO,1
U0442,IPHONE_16_128,2
U0443,AIRPODS_PRO,2
U0443,SAMSUNG_S24,2
U0444,AIRPODS_PRO,4
U0444,ONEPLUS_13,5
U0445,IPHONE_15_256,5
U0445,IPHONE_16_256,4
U0446,DELL_XPS_13,1
U0446,IPHONE_16_128,3
U0447,IPHONE_15_128,3
U0447,IPHONE_16_128,4
U0448,SONY_HEADPHONES,1
U0448,IPHONE_15_128,1
U0448,IPHONE_16_128,1
U0449,MACBOOK_AIR_M2,3
U0449,AIRPODS_PRO,2
U0449,IPHONE_15_128,3
U0449,DELL_XPS_13,1
U0450,IPHONE_16_256,3
U0450,IPHONE_16_128,4
U0450,SONY_HEADPHONES,5
U0450,IPHONE_15_256,4
U0451,SONY_HEADPHONES,3
U0451,ONEPLUS_13,2
U0451,IPHONE_16_256,4
U0451,SAMSUNG_S24,3
U0451,IPHONE_16_128,4
U0452,DELL_XPS_13,4
U0452,SAMSUNG_S24,2
U0452,ONEPLUS_13,4
U0452,IPHONE_15_128,5
U0452,SONY_HEADPHONES,4
U0453,IPHONE_15_256,3
U0453,ONEPLUS_13,2
U0454,MACBOOK_AIR_M2,3
U0454,AIRPODS_PRO,4
U0454,SAMSUNG_S24,4
U0454,IPHONE_15_256,2
U0454,IPHONE_15_128,3
U0455,IPHONE_15_128,3
U0455,DELL_XPS_13,5
U0456,IPHONE_15_256,2
U0456,MACBOOK_AIR_M2,2
U0456,AIRPODS_PRO,4
U0456,SAMSUNG_S24,4
U0457,AIRPODS_PRO,4
U0457,IPHONE_15_256,2
U0457,MACBOOK_AIR_M2,5
U0457,IPHONE_15_128,2
U0457,IPHONE_16_128,2
U0458,IPHONE_16_256,1
U0458,IPHONE_15_128,3
U0458,AIRPODS_PRO,5
U0458,SONY_HEADPHONES,3
U0459,IPHONE_16_256,3
U0459,IPHONE_15_256,2
U0459,SAMSUNG_S24,4
U0460,DELL_XPS_13,3
U0460,IPHONE_15_128,4
U0460,IPHONE_16_256,4
U0460,IPHONE_15_256,3
U0461,SONY_HEADPHONES,3
U0461,IPHONE_16_256,2
U0461,IPHONE_15_128,2
U0461,ONEPLUS_13,3
U0462,IPHONE_16_256,3
U0462,IPHONE_15_128,4
U0462,ONEPLUS_13,4
U0462,DELL_XPS_13,4
U0462,SAMSUNG_S24,3
U0463,MACBOOK_AIR_M2,2
U0463,IPHONE_16_128,5
U0464,IPHONE_16_128,4
U0464,DELL_XPS_13,5
U0464,SONY_HEADPHONES,2
U0465,AIRPODS_PRO,5
U0465,IPHONE_16_128,3
U0465,IPHONE_15_256,4
U0465,IPHONE_16_256,5
U0465,ONEPLUS_13,2
U0466,SAMSUNG_S24,2
U0466,DELL_XPS_13,1
U0467,IPHONE_16_256,4
U0467,DELL_XPS_13,3
U0468,SONY_HEADPHONES,2
U0468,SAMSUNG_S24,1
U0468,ONEPLUS_13,4
U0468,IPHONE_16_256,3
U0468,IPHONE_16_128,1
U0469,MACBOOK_AIR_M2,3
U0469,SONY_HEADPHONES,5
U0469,DELL_XPS_13,3
U0469,IPHONE_15_128,3
U0469,IPHONE_16_128,4
U0470,IPHONE_16_128,3
U0470,ONEPLUS_13,4
U0470,SAMSUNG_S24,2
U0470,AIRPODS_PRO,3
U0470,IPHONE_16_256,3
U0471,AIRPODS_PRO,4
U0471,IPHONE_15_256,3
U0471,SAMSUNG_S24,2
U0472,IPHONE_16_128,4
U0472,SAMSUNG_S24,2
U0472,IPHONE_16_256,3
U0473,SAMSUNG_S24,1
U0473,MACBOOK_AIR_M2,2
U0473,IPHONE_15_128,4
U0474,IPHONE_16_256,4
U0474,ONEPLUS_13,4
U0474,AIRPODS_PRO,2
U0474,SAMSUNG_S24,1
U0474,IPHONE_15_256,2
U0475,DELL_XPS_13,2
U0475,AIRPODS_PRO,4
U0475,IPHONE_16_128,4
U0475,IPHONE_15_128,2
U0476,IPHONE_15_256,2
U0476,IPHONE_16_256,3
U0476,AIRPODS_PRO,3
U0476,IPHONE_15_128,1
U0477,MACBOOK_AIR_M2,3
U0477,SAMSUNG_S24,4
U0477,IPHONE_15_256,4
U0477,AIRPODS_PRO,5
U0477,IPHONE_15_128,2
U0478,SAMSUNG_S24,2
U0478,DELL_XPS_13,3
U0478,IPHONE_16_128,2
U0478,ONEPLUS_13,2
U0478,IPHONE_15_256,2
U0479,IPHONE_16_128,2
U0479,IPHONE_15_128,3
U0479,ONEPLUS_13,5
U0480,IPHONE_16_128,5
U0480,SAMSUNG_S24,5
U0480,MACBOOK_AIR_M2,1
U0480,ONEPLUS_13,3
U0481,DELL_XPS_13,4
U0481,IPHONE_15_256,4
U0481,ONEPLUS_13,1
U0482,MACBOOK_AIR_M2,2
U0482,DELL_XPS_13,4
U0482,SAMSUNG_S24,3
U0482,SONY_HEADPHONES,3
U0482,IPHONE_16_128,1
U0483,IPHONE_16_128,4
U0483,AIRPODS_PRO,5
U0483,MACBOOK_AIR_M2,3
